CODGEO,Nb Pharmacies et parfumerie,Dynamique Entrepreneuriale,Dynamique Entrepreneuriale Service et Commerce,Synergie Médicale COMMUNE,Orientation Economique,Indice Fiscal Partiel,Score Fiscal,Indice Evasion Client,Score Evasion Client,Indice Synergie Médicale,Score Synergie Médicale,SEG Croissance POP,LIBGEO,REG,DEP,Nb Omnipraticiens BV,Nb Infirmiers Libéraux BV,Nb dentistes Libéraux BV,Nb pharmaciens Libéraux BV,Densité Médicale BV,Score équipement de santé BV,Indice Démographique,Score Démographique,Indice Ménages,Score Ménages,Population,Evolution Population,Evolution Pop %,Nb Ménages,Nb Résidences Principales,Nb propriétaire,Nb Logement,Nb Résidences Secondaires,Nb Log Vacants,Nb Occupants Résidence Principale,Nb Femme,Nb Homme,Nb Mineurs,Nb Majeurs,Nb Etudiants,Nb Entreprises Secteur Services,Nb Entreprises Secteur Commerce,Nb Entreprises Secteur Construction,Nb Entreprises Secteur Industrie,Nb Création Enteprises,Nb Création Industrielles,Nb Création Construction,Nb Création Commerces,Nb Création Services,Moyenne Revenus Fiscaux Départementaux,Moyenne Revenus Fiscaux Régionaux,Dep Moyenne Salaires Horaires,Dep Moyenne Salaires Cadre Horaires,Dep Moyenne Salaires Prof Intermédiaire Horaires,Dep Moyenne Salaires Employé Horaires,Dep Moyenne Salaires Ouvrié Horaires,Reg Moyenne Salaires Horaires,Reg Moyenne Salaires Cadre Horaires,Reg Moyenne Salaires Prof Intermédiaire Horaires,Reg Moyenne Salaires Employé Horaires,Reg Moyenne Salaires Ouvrié Horaires,Valeur ajoutée régionale,Urbanité Ruralité,Score Urbanité,Nb Atifs,Nb Actifs Salariés,Nb Actifs Non Salariés,Nb Logement Secondaire et Occasionnel,Nb Hotel,Capacité Hotel,Nb Camping,Capacité Camping,Dynamique Démographique BV,Taux étudiants,Taux Propriété,Dynamique Démographique INSEE,Capacité Fisc,Capacité Fiscale,Moyenne Revnus fiscaux,Taux Evasion Client,"Nb Education, santé, action sociale",Nb Services personnels et domestiques,"Nb Santé, action sociale",Nb Industries des biens intermédiaires,Nb de Commerce,Nb de Services aux particuliers,"Nb institution de Education, santé, action sociale, administration",PIB Régionnal,SEG Environnement Démographique Obsolète,Score Croissance Population,Score Croissance Entrepreneuriale,Score VA Région,Score PIB,Environnement Démographique,Fidélité,SYN MEDICAL,Seg Cap Fiscale,Seg Dyn Entre,DYN SetC,CP
84120,0,40,7,76,Bassin Résidentiel,90.28084,32.98475,0,0,76.37809,0.08409,en croissance démographique,Saint-Trinit,93,84,4,5,1,1,0.178008716,4,6.03527,0.00466,6.63033,0.00396,99,-2,-2,44,44,32,86,42,0,99,94,98,113,79,5,1,5,2,2,1,0,0,0,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,32,22,10,42,0,0,0,0,5.Déclin par déficit naturel,0,37,0,89,89,9192.5,0,0,0,0,2892,7609,3241,14267,130177,Zone rurale en déclin démographique,70.4918,0.00173,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84121,0,38,11,152,Bassin Résidentiel,90.28084,32.98475,124.22775,0.05311,152.75618,0.18552,en croissance démographique,Sannes,93,84,46,65,24,24,0.146161582,4,10.24167,0.0079,9.49343,0.00567,168,13,7,63,63,28,72,8,1,167,150,174,200,124,14,3,6,1,1,1,0,0,1,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,76,45,31,8,0,0,1,65,1.Accroissement par excédent naturel et migratoire,0,38,-1,90,90,9192.5,1,1,0,0,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,74.18033,0.01066,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84122,0,392,305,206,Bassin Urbain,90.28084,32.98475,124.22775,0.05311,207.02482,0.2576,en croissance démographique,Sarrians,93,84,12,12,6,6,1,1,332.61047,0.25665,309.66678,0.18498,5456,93,1,2055,2061,1205,2229,48,120,5335,5452,5152,6485,4119,354,110,126,78,66,50,4,11,23,12,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com > 200 m habts,87.5,2064,1643,421,48,0,0,1,64,Grande Ville,0,54,-6,152,152,9192.5,1,26,15,24,2892,7609,3241,14267,130177,Com > 200 m habts en croissance démographique,71.72131,0.29192,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84123,0,137,116,104,Bassin Résidentiel,90.28084,32.98475,372.68324,0.15932,104.51739,0.12146,en croissance démographique,Sault,93,84,4,5,1,1,0.178008716,4,71.56977,0.05522,76.85161,0.04591,1174,-8,0,510,508,286,887,294,85,1134,1186,1128,1377,937,68,42,48,15,23,11,1,2,4,4,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,403,267,136,294,3,43,1,128,5.Déclin par déficit naturel,0,32,0,100,100,9192.5,3,10,5,12,2892,7609,3241,14267,130177,Zone rurale en déclin démographique,71.31148,0.05475,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Dynamique Serv et Com,84
84124,0,64,39,143,Bassin Résidentiel,90.28084,32.98475,0,0,143.71141,0.17351,en croissance démographique,Saumane-de-Vaucluse,93,84,35,46,26,26,0.142474019,3,41.69823,0.03218,39.9327,0.02385,684,23,3,265,265,199,334,59,10,673,664,668,798,534,43,18,13,8,2,4,0,1,1,2,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,242,165,77,59,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,59,-2,95,95,9192.5,0,1,0,2,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.54098,0.01585,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84125,0,38,5,121,Bassin Résidentiel,90.28084,32.98475,0,0,121.60196,0.14415,en croissance démographique,Savoillan,93,84,24,32,19,19,0.154207174,4,4.81602,0.00372,4.67137,0.00279,79,0,0,31,31,19,69,33,5,79,78,74,95,57,5,2,2,2,2,0,0,0,0,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,25,18,7,33,0,0,0,0,3.Accroissement par excédent migratoire,0,27,0,88,88,9192.5,0,0,0,0,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.31148,0,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84126,0,83,49,127,Bassin Résidentiel,90.28084,32.98475,124.22775,0.05311,127.63181,0.15216,en croissance démographique,Séguret,93,84,24,32,19,19,0.154207174,4,54.68321,0.04219,55.15233,0.03295,897,6,0,366,370,219,494,87,37,892,904,850,1058,696,60,13,25,6,16,5,1,0,2,2,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,370,254,116,87,2,21,0,0,3.Accroissement par excédent migratoire,0,44,0,99,99,9192.5,1,0,0,0,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.31148,0.02651,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84127,0,150,96,114,Bassin Urbain,90.28084,32.98475,0,0,114.56713,0.13481,en croissance démographique,Sérignan-du-Comtat,93,84,12,12,6,6,1,1,136.98235,0.1057,127.48326,0.07615,2247,61,2,846,850,598,946,37,59,2254,2208,2164,2689,1683,150,30,44,30,18,15,1,6,2,6,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale > 2 000 habts,0,827,700,127,37,1,10,0,0,Grande Ville,0,63,-5,113,113,9192.5,0,6,3,7,2892,7609,3241,14267,130177,Com rurale > 2 000 habts en croissance démographique,72.13115,0.0438,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Dynamique Serv et Com,84
84128,0,32,5,123,Bassin Résidentiel,90.28084,32.98475,0,0,123.61191,0.14682,en croissance démographique,Sivergues,93,84,32,34,18,18,0.124036205,4,1.82887,0.00141,2.41103,0.00144,30,4,15,16,16,5,30,14,0,30,28,30,31,27,1,1,3,0,0,0,0,0,0,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,11,8,3,14,0,0,0,0,2.Accroissement par excédent naturel,0,16,0,88,88,9192.5,0,0,0,0,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,77.45902,0,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84129,2,982,950,530,Bassin Urbain,90.28084,32.98475,621.13873,0.26553,532.63668,0.69004,en croissance démographique,Sorgues,93,84,12,12,6,6,1,1,1068.06,0.82414,968.02891,0.57826,17520,833,4,6424,6413,3132,6807,42,352,16905,17304,16742,21133,12913,1280,365,371,147,210,98,10,22,32,34,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com > 200 m habts,87.5,5680,5071,609,42,3,179,1,57,Grande Ville,0,46,-85,265,265,9192.5,5,140,36,147,2892,7609,3241,14267,130177,Com > 200 m habts en croissance démographique,72.95082,0.45532,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84130,0,37,7,99,Bassin Urbain,90.28084,32.98475,0,0,99.49251,0.11478,en croissance démographique,Suzette,93,84,12,12,6,6,1,1,7.80318,0.00602,8.13723,0.00486,128,3,2,54,54,35,80,17,9,129,128,122,150,100,8,4,2,1,2,1,0,0,0,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,56,30,26,17,0,0,0,0,Grande Ville,0,43,0,89,89,9192.5,0,0,0,0,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,72.13115,0.00173,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84131,0,155,94,122,Bassin Urbain,90.28084,32.98475,0,0,122.60693,0.14548,en croissance démographique,Taillades,93,84,12,12,6,6,1,1,109.30546,0.08434,104.72916,0.06256,1793,6,0,695,695,536,757,34,28,1791,1796,1726,2097,1425,112,32,41,30,22,9,2,2,3,2,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 50 m habts,50,741,587,154,34,0,0,0,0,Grande Ville,0,70,0,111,111,9192.5,0,9,5,10,2892,7609,3241,14267,130177,Com < 50 m habts en croissance démographique,71.31148,0.04236,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Dynamique Serv et Com,84
84132,0,474,437,239,Bassin Résidentiel,90.28084,32.98475,372.68324,0.15932,240.18899,0.30164,en croissance démographique,Le Thor,93,84,35,46,26,26,0.142474019,3,404.18024,0.31188,373.86048,0.22333,6630,93,1,2481,2480,1597,2691,71,140,6322,6784,6154,7951,4987,478,171,168,78,87,52,7,12,16,17,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 50 m habts,50,2492,2046,446,71,1,38,1,195,1.Accroissement par excédent naturel et migratoire,0,59,-8,165,165,9192.5,3,51,15,46,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.72131,0.23285,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84133,0,262,236,216,Bassin Résidentiel,90.28084,32.98475,248.45549,0.10621,217.07457,0.27094,en croissance démographique,La Tour-d'Aigues,93,84,46,65,24,24,0.146161582,4,235.37555,0.18162,224.52725,0.13412,3861,24,0,1490,1489,957,1808,175,144,3772,3832,3690,4595,2927,252,112,73,49,32,31,5,4,7,15,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 10 m habts,12.5,1405,1108,297,175,1,15,1,52,1.Accroissement par excédent naturel et migratoire,0,52,0,131,131,9192.5,2,48,10,47,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.31148,0.11614,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84134,0,50,14,99,Bassin Urbain,90.28084,32.98475,0,0,99.49251,0.11478,en croissance démographique,Travaillan,93,84,12,12,6,6,1,1,41.14957,0.03175,36.31615,0.02169,675,28,4,241,241,140,261,11,9,671,592,720,793,519,43,6,5,5,4,1,0,0,0,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,291,245,46,11,0,0,0,0,Grande Ville,0,53,-3,97,97,9192.5,0,0,0,1,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,72.95082,0.00173,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84135,0,101,75,93,Bassin Résidentiel,90.28084,32.98475,0,0,93.46266,0.10678,en croissance démographique,Uchaux,93,84,9,8,3,3,0.133757962,2,89.24885,0.06887,77.0023,0.046,1464,71,4,511,511,394,589,61,17,1438,1382,1484,1801,1065,113,35,24,14,10,11,3,2,2,4,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 10 m habts,25,621,489,132,61,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,66,-7,107,107,9192.5,0,10,2,12,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.95082,0.03689,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Moyenne dynamique,Faible Dynamique Serv et Com,84
84136,0,83,71,111,Bassin Urbain,90.28084,32.98475,248.45549,0.10621,111.55221,0.1308,en croissance démographique,Vacqueyras,93,84,12,12,6,6,1,1,64.68103,0.04991,61.02922,0.03646,1061,31,2,405,407,248,478,38,33,1061,1070,984,1251,803,75,25,30,5,11,10,0,4,1,5,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,411,310,101,38,2,39,1,40,Grande Ville,0,51,-2,100,100,9192.5,2,7,3,7,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,72.13115,0.02622,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84137,0,606,798,318,Bassin Résidentiel,90.28084,32.98475,869.59423,0.37175,319.58201,0.40708,en croissance démographique,Vaison-la-Romaine,93,84,24,32,19,19,0.154207174,4,359.61678,0.27749,395.55976,0.23629,5899,-100,-1,2625,2629,1225,3221,338,254,5760,6172,5338,6816,4694,348,277,339,74,83,67,2,8,26,31,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 10 m habts,25,1851,1400,451,338,4,117,2,319,3.Accroissement par excédent migratoire,0,38,7,145,145,9192.5,7,92,34,101,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,70.90164,0.34812,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84138,0,574,655,261,Bassin Industriel,90.28084,32.98475,372.68324,0.15932,262.29844,0.33101,en croissance démographique,Valréas,93,84,29,36,18,18,0.143814951,4,574.93572,0.44363,563.2771,0.33648,9431,179,1,3738,3740,1853,4319,167,412,9275,9584,8800,11262,7122,621,259,249,72,104,52,8,9,10,25,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 10 m habts,25,3221,2683,538,167,2,25,1,87,1.Accroissement par excédent naturel et migratoire,0,42,-11,188,188,9192.5,3,78,29,94,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.72131,0.17925,23.05911,25.04019,Bassin Industriel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84139,0,90,88,156,Bassin Résidentiel,90.28084,32.98475,248.45549,0.10621,156.77608,0.19086,en croissance démographique,Fontaine-de-Vaucluse,93,84,35,46,26,26,0.142474019,3,36.88221,0.02846,40.68615,0.0243,605,-12,-1,270,270,140,364,43,51,605,612,568,696,484,27,11,56,4,12,17,3,0,6,8,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,228,171,57,43,2,33,1,40,1.Accroissement par excédent naturel et migratoire,0,38,0,95,95,9192.5,2,1,0,1,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,70.90164,0.08299,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84140,0,57,20,150,Bassin Résidentiel,90.28084,32.98475,0,0,150.74623,0.18285,en croissance démographique,Vaugines,93,84,46,65,24,24,0.146161582,4,28.40845,0.02192,29.23375,0.01746,466,7,1,194,194,126,304,94,16,466,458,444,551,351,31,10,6,8,3,2,0,2,0,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,161,101,60,94,1,16,0,0,1.Accroissement par excédent naturel et migratoire,0,41,0,93,93,9192.5,0,1,0,1,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.72131,0.00346,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84141,0,494,398,176,Bassin Urbain,90.28084,32.98475,372.68324,0.15932,176.87558,0.21756,en croissance démographique,Vedène,93,84,12,12,6,6,1,1,528.48243,0.40779,485.97342,0.2903,8669,361,4,3225,3220,2048,3371,38,113,8629,8610,8200,10506,6304,641,146,162,93,92,56,6,15,12,23,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com > 200 m habts,87.5,3510,3161,349,38,1,60,1,136,Grande Ville,0,60,-42,197,197,9192.5,3,43,11,38,2892,7609,3241,14267,130177,Com > 200 m habts en croissance démographique,72.95082,0.20403,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84142,1,177,124,290,Bassin Résidentiel,90.28084,32.98475,0,0,291.44271,0.36971,en croissance démographique,Velleron,93,84,35,46,26,26,0.142474019,3,172.64532,0.13322,163.64872,0.09776,2832,72,2,1086,1083,800,1210,80,47,2804,2808,2726,3368,2166,192,54,43,36,21,20,1,4,10,5,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 50 m habts,50,1161,951,210,80,1,16,0,0,1.Accroissement par excédent naturel et migratoire,0,66,-6,124,124,9192.5,0,24,9,21,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.13115,0.12392,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84143,0,95,69,102,Bassin Urbain,90.28084,32.98475,124.22775,0.05311,102.50744,0.11879,en croissance démographique,Venasque,93,84,12,12,6,6,1,1,61.08425,0.04713,54.2482,0.03241,1002,-21,-2,360,337,221,507,141,29,811,1072,882,1132,822,47,30,24,13,9,1,0,1,0,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,374,271,103,141,2,21,0,0,Grande Ville,0,43,2,99,99,9192.5,1,3,1,3,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,70.4918,0.00173,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Synergie Médicale,Fiscalité moyenne,Moyenne dynamique,Faible Dynamique Serv et Com,84
84144,0,57,27,128,Bassin Résidentiel,90.28084,32.98475,124.22775,0.05311,128.63678,0.15349,en croissance démographique,Viens,93,84,32,34,18,18,0.124036205,4,29.9325,0.0231,34.05581,0.02034,491,-7,-1,226,227,165,461,207,27,491,484,476,562,398,21,11,10,7,2,8,1,4,1,2,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,161,101,60,207,1,16,0,0,2.Accroissement par excédent naturel,0,35,0,93,93,9192.5,1,2,0,4,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,70.90164,0.02277,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84145,0,82,38,137,Bassin Résidentiel,90.28084,32.98475,124.22775,0.05311,137.68156,0.1655,en croissance démographique,Villars,93,84,32,34,18,18,0.124036205,4,41.82016,0.03227,43.24787,0.02583,686,7,1,287,287,198,413,101,25,685,642,708,803,547,38,16,14,13,9,8,0,0,4,4,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,284,214,70,101,0,0,1,23,2.Accroissement par excédent naturel,0,47,0,96,96,9192.5,1,2,1,2,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.72131,0.04957,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84146,0,53,22,122,Bassin Résidentiel,90.28084,32.98475,0,0,122.60693,0.14548,en croissance démographique,Villedieu,93,84,24,32,19,19,0.154207174,4,30.96886,0.0239,31.19271,0.01863,508,-6,-1,207,207,148,338,99,32,488,516,484,588,412,22,7,10,6,2,2,1,0,0,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,208,130,78,99,0,0,0,0,3.Accroissement par excédent migratoire,0,43,0,94,94,9192.5,0,0,0,1,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,70.90164,0.00346,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84147,0,159,115,171,Bassin Résidentiel,90.28084,32.98475,0,0,171.8507,0.21088,en croissance démographique,Villelaure,93,84,46,65,24,24,0.146161582,4,178.07096,0.1374,161.68976,0.09659,2921,67,2,1073,1072,738,1203,66,65,2879,2832,2828,3521,2139,216,52,38,32,16,14,1,6,1,6,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 10 m habts,12.5,1138,942,196,66,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,61,-7,123,123,9192.5,0,16,5,15,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.13115,0.03314,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Dynamique Serv et Com,84
84148,0,87,68,114,Bassin Urbain,90.28084,32.98475,248.45549,0.10621,114.56713,0.13481,en croissance démographique,Villes-sur-Auzon,93,84,12,12,6,6,1,1,62.73024,0.0484,65.70059,0.03925,1029,-14,-1,436,435,269,598,111,52,1024,1026,974,1186,814,51,23,30,9,9,10,1,0,3,6,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,344,233,111,111,0,0,2,140,Grande Ville,0,44,1,98,98,9192.5,2,5,2,5,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,70.90164,0.04409,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84149,0,98,69,110,Bassin Urbain,90.28084,32.98475,124.22775,0.05311,110.54724,0.12947,en croissance démographique,Violès,93,84,12,12,6,6,1,1,93.6991,0.0723,86.19435,0.05149,1537,34,2,572,567,354,637,25,45,1501,1504,1486,1816,1174,118,27,27,14,10,6,2,2,0,2,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,591,465,126,25,0,0,1,49,Grande Ville,0,55,-3,106,106,9192.5,1,10,2,12,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,72.13115,0.01037,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Synergie Médicale,Fiscalité moyenne,Moyenne dynamique,Faible Dynamique Serv et Com,84
84150,0,113,76,139,Bassin Industriel,90.28084,32.98475,124.22775,0.05311,139.69151,0.16817,en croissance démographique,Visan,93,84,29,36,18,18,0.143814951,4,98.81994,0.07625,95.08503,0.0568,1621,19,1,631,627,400,814,99,88,1612,1560,1582,1936,1206,79,28,31,16,16,6,0,1,2,3,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,650,462,188,99,0,0,1,75,1.Accroissement par excédent naturel et migratoire,0,49,-1,108,108,9192.5,1,7,3,8,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.72131,0.02824,23.05911,25.04019,Bassin Industriel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Moyenne dynamique,Faible Dynamique Serv et Com,84
